,title,originallink,link,description,pubDate
53,"&quot;한국, 챗GPT 사용량 전 세계 2~3등.. 매출도 상위권&quot; [1일IT템]",http://www.fnnews.com/news/202503191540526976,https://n.news.naver.com/mnews/article/014/0005323277?sid=105,"아울러 “AI 생태계라고 하면 대규모언어모델(<b>LLM</b>) 뿐만 아니라 데이터를 모으는 센서 부분, 지능 부분 <b>LLM</b>, 로봇 부분, 인프라스트럭쳐 등이 있다”며 “대한민국이 가진 여러 장점들을 관심 있게 보고 적극적으로... ","Wed, 19 Mar 2025 15:49:00 +0900"
54,"다음(DAUM) 분사에 노조, 단식농성 투쟁까지… 내홍 격화",http://www.metroseoul.co.kr/article/20250319500533,http://www.metroseoul.co.kr/article/20250319500533,IT업계 관계자는 &quot;(다음은) 네이버가 카페와 블로그의 포지셔닝에 성공하고 여기에서 축적한 정보를 바탕으로 거대언어모델(<b>LLM</b>) 개발은 물론 '한국인 맞춤형' 서비스를 내놓는 것과는 행보가 사뭇 다르다&quot;며 &quot;현재로서는... ,"Wed, 19 Mar 2025 15:48:00 +0900"
55,"롯데손해보험, 자체 인공지능 개발 플랫폼 구축",http://www.segyebiz.com/newsView/20250319513929?OutUrl=naver,http://www.segyebiz.com/newsView/20250319513929?OutUrl=naver,"또한, 텍스트만을 입력받아 처리하는 거대언어모델(<b>LLM</b>) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 ‘멀티 모달 모델’을 활용할 수 있는 기반도 조성됐다. 기존에는 자동차보험... ","Wed, 19 Mar 2025 15:46:00 +0900"
56,"[GTC 2025] AI 추론 시대 앞당기는 엔비디아, ‘블랙웰 울트라’와 ‘다...",https://www.hellot.net/news/article.html?no=99361,https://www.hellot.net/news/article.html?no=99361,"이를 통해 에이전틱 AI, 물리 AI, 대규모 언어 모델(<b>LLM</b>) 등 다양한 AI 응용 분야에서 활용될 수 있다.... 엔비디아는 다이나모를 파이토치, 텐서RT-<b>LLM</b> 등 다양한 AI 프레임워크와 호환 가능하도록 설계했으며... ","Wed, 19 Mar 2025 15:46:00 +0900"
57,"델테크놀로지스, '엔비디아 기반 델 AI 팩토리' 포트폴리오 업데이트",http://www.it-b.co.kr/news/articleView.html?idxno=80843,http://www.it-b.co.kr/news/articleView.html?idxno=80843,"'델 프로 맥스'는 경량 AI 개발, 데이터 분석 및 설계 시뮬레이션뿐만 아니라 복잡한 대규모 언어 모델(<b>LLM</b>)을 배포하기 이전의 학습, 추론 및 미세 조정 작업 등 다양한 작업에 적합하게 설계됐다. 신제품... ","Wed, 19 Mar 2025 15:46:00 +0900"
58,"&quot;삼성 긴장해야겠네&quot;…작년 매출 73조 '역사상 최강 실적' 낸 이 회사, 어...",https://www.sedaily.com/NewsView/2GQB1DC0VY,https://n.news.naver.com/mnews/article/011/0004463160?sid=104,"이어 “단기적으로 AI 인프라를 구축하고 거대언어모델(<b>LLM</b>)과 멀티모달 모델 등 AI 기술을 개발해 수퍼샤오아이와 스마트 콕핏, 스마트 드라이빙에 적용할 것&quot;이라며 &quot;내부적으로도 AI 기술로 효율성을... ","Wed, 19 Mar 2025 15:39:00 +0900"
59,"[금융 이모저모] KB금융,'KB금융 코리아 스위밍 챔피언십' 타이틀 후원",https://www.greened.kr/news/articleView.html?idxno=324511,https://www.greened.kr/news/articleView.html?idxno=324511,"또한, 텍스트만을 입력받아 처리하는 <b>LLM</b>(Large Language Model) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 '멀티 모달 모델'(Multimodal Model)을 활용할 수 있는 기반도 조성됐다. 이를... ","Wed, 19 Mar 2025 15:39:00 +0900"
60,“원하는 데이터에서 최적의 답 찾기” 생성형 AI 툴 4종 비교 분석,https://www.itworld.co.kr/article/3848576/원하는-데이터에서-최적의-답-찾기-생성형-ai-툴-4종.html,https://www.itworld.co.kr/article/3848576/원하는-데이터에서-최적의-답-찾기-생성형-ai-툴-4종.html,사용자가 제공한 정보만을 기반으로 질문에 답하도록 <b>LLM</b>을 설정하는 방법은 여러 가지다. 가장 간단한... 퍼플렉시티 스페이스에서 사용자 파일을 업로드하거나 최상위 <b>LLM</b>을 사용하려면 유료 구독이 필요하다.... ,"Wed, 19 Mar 2025 15:36:00 +0900"
61,"롯데손해보험, 자체 인공지능 개발 플랫폼 구축",https://www.mediapen.com/news/view/999033,https://www.mediapen.com/news/view/999033,텍스트만을 입력받아 처리하는 <b>LLM</b>(Large Language Model) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 ‘멀티 모달 모델’(Multimodal Model)을 활용할 수 있는 기반도 조성됐다. 이를... ,"Wed, 19 Mar 2025 15:26:00 +0900"
62,"[주간스타트업동향] 인포플라, 신용보증기금 ‘퍼스트펭귄 보증’에 선...",https://it.donga.com/106694/,https://it.donga.com/106694/,"이는 거대 언어 모델, <b>LLM</b>(Large language model)에 이미지 처리능력을 더한 ‘VLM(Vision Language Model)’을 기반으로 한 것으로, AI가 마치 사람처럼 화면을 직접 인식해 문제를 인식하고, 모든 문제를 자동으로 처리할 수 있는... ","Wed, 19 Mar 2025 15:26:00 +0900"
63,"SK텔레콤, 에이닷에 구글 'Gemini' 최신 버전 추가",http://www.thefirstmedia.net/news/articleView.html?idxno=166528,http://www.thefirstmedia.net/news/articleView.html?idxno=166528,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 19일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Wed, 19 Mar 2025 15:18:00 +0900"
64,"&quot;자체기술 없으면 종속&quot;…SKT, 'AI 자강'의 엔진 '에이닷엑스'",http://news.bizwatch.co.kr/article/mobile/2025/03/19/0029,https://n.news.naver.com/mnews/article/648/0000034502?sid=105,"앞서 SK텔레콤은 2019년 한국어 언어모델인 코버트(KoBERT)를 공개하며 한국어 <b>LLM</b>(거대언어모델) 개발에 발 빠르게 나선 바 있고, 2023년 자사의 <b>LLM</b>을 '에이닷엑스'(A.X)로 리브랜딩하며 자강과 협력을 통해 실력을 키우고... ","Wed, 19 Mar 2025 15:14:00 +0900"
65,"롯데손보, AI 개발 운영 플랫폼 구축 … 디지털 전환 가속화",https://biz.newdaily.co.kr/site/data/html/2025/03/19/2025031900293.html,https://biz.newdaily.co.kr/site/data/html/2025/03/19/2025031900293.html,"또한, 텍스트만을 입력받아 처리하는 <b>LLM</b>(Large Language Model) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 ‘멀티 모달 모델’(Multimodal Model)을 활용할 수 있는 기반도 조성됐다.... ","Wed, 19 Mar 2025 15:06:00 +0900"
66,"SKT, 에이닷에 '제미나이 플래시' 탑재",https://www.newspost.kr/news/articleView.html?idxno=212185,https://www.newspost.kr/news/articleView.html?idxno=212185,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Wed, 19 Mar 2025 15:04:00 +0900"
67,"'AI 반도체 성장 가속' 모빌린트, 온디바이스·온프레미스 시장 확대",https://www.hellot.net/news/article.html?no=99358,https://www.hellot.net/news/article.html?no=99358,"모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보하며, 고객들에게 인건비 절감과 운영 효율화를 지원하는 한편 기존 GPU 기반 인프라 대비 비용 절감, 서버 공간 절약, 전력 비용... ","Wed, 19 Mar 2025 14:58:00 +0900"
68,"젠슨 황 &quot;AI 칩, 더 많이 사면 더 많이 번다&quot;...'AI 피크아웃' 정면 반박",https://www.techm.kr/news/articleView.html?idxno=137117,https://www.techm.kr/news/articleView.html?idxno=137117,"다이나모는 수천 개의 GPU에서 추론 통신을 조정, 가속한 뒤 분리 서빙 방식을 통해 거대언어모델(<b>LLM</b>)의 처리와 생성 단계들을 서로 다른 GPU에 분리한다. 이와 함께 엔비디아는 '스펙트럼-X'와 '퀀텀-X' 실리콘 포토닉스... ","Wed, 19 Mar 2025 14:54:00 +0900"
69,[GTC 2025] 엔비디아가 꿈꾸는 AI 미래 톺아보기,https://byline.network/?p=9004111222558972,https://byline.network/?p=9004111222558972,오픈소스 추론 소프트웨어 '다이나모' (엔비디아 유튜브 갈무리) 다이나모는 대형언어모델(<b>LLM</b>)을 처리하고 답변을 생성하는 과정을 세분화한다. 그다음 각 작업을 서로 다른 GPU에 할당한다. 소수의 GPU에 요청이... ,"Wed, 19 Mar 2025 14:50:00 +0900"
70,[GTC 2025] 엔비디아가 꿈꾸는 AI 미래 톺아보기,https://byline.network/?p=9004111222558972,https://byline.network/?p=9004111222558972,오픈소스 추론 소프트웨어 '다이나모' (엔비디아 유튜브 갈무리) 다이나모는 대형언어모델(<b>LLM</b>)을 처리하고 답변을 생성하는 과정을 세분화한다. 그다음 각 작업을 서로 다른 GPU에 할당한다. 소수의 GPU에 요청이... ,"Wed, 19 Mar 2025 14:50:00 +0900"
71,"SKT, 에이닷에 구글 ‘Gemini’ 최신 버전 추가",https://www.swtvnews.com/news/newsview.php?ncode=1065577587986950,https://www.swtvnews.com/news/newsview.php?ncode=1065577587986950,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 19일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와... ,"Wed, 19 Mar 2025 14:50:00 +0900"
72,아재개그 알아듣는 AI 뭐길래…바이두 주가 급등 이유,https://www.joongang.co.kr/article/25321763,https://n.news.naver.com/mnews/article/025/0003427883?sid=104,"어니 4.5와 X1, 한시도 짓고 아재 개그도 해석한다 어니 4.5는 대규모언어모델(<b>LLM</b>)로 단순히 텍스트를 학습하는 기존 모델과 차원이 다르다. 이 모델은 시각, 청각, 언어를 동시에 입력 받아 정보를 처리하고 정교한... ","Wed, 19 Mar 2025 14:47:00 +0900"
73,"“역사상 최강 실적”…‘대륙의 실수’ 샤오미, 中 기술굴기 주도",https://biz.heraldcorp.com/article/10445247?ref=naver,https://n.news.naver.com/mnews/article/016/0002444558?sid=104,"루 회장은 “단기적으로 샤오미는 AI 인프라를 잘 구축하고, 거대언어모델(<b>LLM</b>)과 대형 멀티모달 모델 등 AI 기술을 개발해 AI 대형 모델이 수퍼샤오아이(AI 비서)나 스마트 콕핏(운전석), 스마트 드라이빙 등에... ","Wed, 19 Mar 2025 14:42:00 +0900"
74,"KT, MS와 손잡고 게임산업 AI 전환 추진",https://www.ddaily.co.kr/page/view/2025031914204978140,https://n.news.naver.com/mnews/article/138/0002192941?sid=105,"아울러, KT는 AI와 <b>LLM</b>(Large Language Model)을 활용한 다양한 게임 개발 사례를 들어 게임 개발의 효율성을 높이고, 사용자 경험을 고도화하는 방안도 소개했다. 예컨대, 국내외 게임 환경에 적합한 NPC(Non-Player... ","Wed, 19 Mar 2025 14:41:00 +0900"
75,"롯데손해보험, 자체 AI 개발 플랫폼 구축",http://www.metroseoul.co.kr/article/20250319500405,http://www.metroseoul.co.kr/article/20250319500405,또한 텍스트만을 입력받아 처리하는 <b>LLM</b>(Large Language Model) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 '멀티 모달 모델'(Multimodal Model)을 활용할 수 있는 기반도 조성됐다.... ,"Wed, 19 Mar 2025 14:40:00 +0900"
76,"테라다인로보틱스, AI 기반 로봇 솔루션 공개",http://amenews.kr/news/view.php?idx=61187,http://amenews.kr/news/view.php?idx=61187,Metrolog)’ △<b>LLM</b> 기반 CNC 머신텐딩 기능을 갖춘 UR5e 코봇의 데모인 ‘T-Robotics-생성형 AI 기반 프로그래밍(T-Robotics-GenAI Driven Programming)’ △강화 학습을 사용해 단일 팔 기어 조립을 실행하는 UR5e 협동로봇 ‘AICA... ,"Wed, 19 Mar 2025 14:34:00 +0900"
77,"유니버설로봇, GTC서 'UR AI 엑셀러레이터' 기반 로봇 솔루션 총집합",https://www.hellot.net/news/article.html?no=99348,https://www.hellot.net/news/article.html?no=99348,이어 미국 로봇 소프트웨어 기술 업체 티로보틱스(T-Robotics)는 거대언어모델(<b>LLM</b>) 및 생성형 AI 기술 ‘액트GPT(ActGPT)’를 사례로 강조했다. 컴퓨터수치제어(CNC) 머신텐딩(Machine Tending) 기능을 갖춘 협동로봇... ,"Wed, 19 Mar 2025 14:32:00 +0900"
78,"정부, 국가전략기술 6.8조 투자",http://amenews.kr/news/view.php?idx=61182,http://amenews.kr/news/view.php?idx=61182,"거대언어모형(<b>LLM</b>) 기반 직무분석을 통한 산업현장의 요구역량 도출, 고용보험 데이터베이스(DB) 연계를 통한 인재 성장경로 추적관리 등을 본격화하며, ‘첨단산업 인재혁신 특별법’ 시행에 따라 기업 내 사내대학원을... ","Wed, 19 Mar 2025 14:24:00 +0900"
79,"&quot;AI가 코딩하는 시대, 살아남는 개발자는?&quot; 마이다스그룹, 전국 소마고와...",https://edu.donga.com/news/articleView.html?idxno=83411,https://edu.donga.com/news/articleView.html?idxno=83411,"이어 신대석 대표는 &quot;<b>LLM</b>(거대언어모델)은 언어처리와 지식학습, 추론능력에서 혁신적 성과를 보이고 있지만, 인간 고유의 동기와 욕망, 창의적 지혜, 메타인지 영역에서는 여전히 한계가 있다&quot;며 &quot;<b>LLM</b>과 사람이 각자의... ","Wed, 19 Mar 2025 14:22:00 +0900"
80,"KT, '국내 맞춤형' 전략으로 게임 산업 AX 전환 이끈다",http://www.popcornnews.net/news/articleView.html?idxno=75075,http://www.popcornnews.net/news/articleView.html?idxno=75075,"AI와 <b>LLM</b>을 활용한 다양한 게임 개발 사례를 들어 게임 개발의 효율성을 높이고, 사용자 경험을 고도화하는 방안도 설명했다. KT는 현재 마이크로소프트와 한국적 AI를 공동 개발하고 있는 만큼, 이 기술들을... ","Wed, 19 Mar 2025 14:18:00 +0900"
81,"&quot;생성형 AI 활용 주도&quot;…롯데손보, 자체 AI 개발 플랫폼 구축",http://www.wikileaks-kr.org/news/articleView.html?idxno=165443,http://www.wikileaks-kr.org/news/articleView.html?idxno=165443,또한 텍스트만을 입력받아 처리하는 <b>LLM</b>(Large Language Model) 뿐만 아니라 텍스트와 이미지를 비롯한 다양한 데이터를 통합적으로 처리할 수 있는 '멀티 모달 모델'(Multimodal Model)을 활용할 수 있는 기반도 조성됐다. 이를... ,"Wed, 19 Mar 2025 14:10:00 +0900"
82,"中샤오미, 작년 매출 35%·순이익 41%↑",https://news.tvchosun.com/site/data/html_dir/2025/03/19/2025031990131.html,https://n.news.naver.com/mnews/article/448/0000514767?sid=104,"루 회장은 &quot;단기적으로 샤오미는 AI 인프라를 잘 구축하고, 거대언어모델(<b>LLM</b>)과 대형 멀티모달 모델 등 AI 기술을 개발해 AI 대형 모델이 수퍼샤오아이(AI 비서)나 스마트 콕핏(운전석), 스마트 드라이빙 등에... ","Wed, 19 Mar 2025 14:08:00 +0900"
83,"BC카드, ‘AI 금융서비스’ 올인하는 배경은",https://www.viva100.com/article/20250319500655,https://www.viva100.com/article/20250319500655,"<b>LLM</b>) ‘K-금융 특화 AI’를 무상 공개한 데 이어, 올해 2월에는 개발 단계에서 바로 사용 가능한 금융 언어자료(말뭉치) 180만건을 공개했다. 말뭉치란 인터넷에서 검색 가능한 자료를 모아 놓은 집합체로 <b>LLM</b>을 통해... ","Wed, 19 Mar 2025 14:08:00 +0900"
84,"뉴로핏, 대한소아영상의학회 심포지엄 '영유아 뇌 MRI 영상 분석 솔루션...",http://www.brainmedia.co.kr/BrainScience/24705,http://www.brainmedia.co.kr/BrainScience/24705,김현지 은평성모병원 영상의학과 교수는 “심포지엄에서 영상의학의 주요 트렌드로 자리 잡은 AI 및 <b>LLM</b>(Large Language Model)을 주제로 발표할 수 있어 뜻깊었다”며 “소아영상의학 분야에서 AI 기술이 실질적으로... ,"Wed, 19 Mar 2025 14:04:00 +0900"
